Vendor,Country,Shipment Mode,Product Group,Freight Cost (USD),cost_per_kg,Line Item Value,is_delayed,delay_risk_prob,predicted_delay,risk_category
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,32022.51,11.772981617647059,14149.8,False,0.09641371914467894,1,Moderate
SCMS from RDC,Tanzania,Truck,ARV,5989.25,2.181081573197378,199367.42,False,0.6119407723515666,1,High
SCMS from RDC,Tanzania,Truck,ARV,12435.18,2.551329503487895,516965.31,False,0.49054085372803496,1,High
SCMS from RDC,Burundi,Air,ARV,0.0,0.0,4008.0,True,0.6922536410158581,1,High
SCMS from RDC,Burundi,Air,ARV,0.0,0.0,2207.52,False,0.19559482453839508,1,Elevated
SCMS from RDC,Mozambique,Truck,ARV,11701.65,0.5845271991607972,61672.32,False,0.06857642312970624,0,Moderate
SCMS from RDC,Tanzania,Air,ARV,0.0,0.0,56280.9,True,0.9259423294013645,1,High
SCMS from RDC,Zambia,Truck,ARV,1966.09,1.1794181163767246,82418.63,True,0.8234224615429547,1,High
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,270.74,5.760425531914894,1387.03,False,0.13714519145165768,1,Elevated
SCMS from RDC,Zambia,Truck,ARV,0.0,0.0,228200.0,True,0.5241047124426178,1,High
SCMS from RDC,Nigeria,Air Charter,ARV,28812.58,24.64720273738238,110990.33,False,0.05233740369250812,0,Moderate
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,22.29,3.184285714285714,959.92,False,0.22113392134745438,1,High
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,2286.63,8.254981949458484,14532.97,False,0.13880094592053488,1,Elevated
SCMS from RDC,Burundi,Air,ARV,994.25,6.414516129032258,8564.16,False,0.2726465366787112,1,High
SCMS from RDC,Rwanda,Truck,ARV,2282.79,7.686161616161616,6800.0,False,0.05051574552053811,0,Moderate
SCMS from RDC,Guyana,Air,ARV,0.0,0.0,12846.12,False,0.2534317544271892,1,High
SCMS from RDC,Zambia,Truck,ARV,1765.18,1.437442996742671,73730.43,True,0.8361053460311884,1,High
SCMS from RDC,Zimbabwe,Truck,ARV,7500.0,7.015902712815715,47758.01,False,0.12127224855507468,1,Elevated
SCMS from RDC,Zimbabwe,Truck,ARV,0.0,0.0,648200.0,False,0.11834169321025595,1,Elevated
SCMS from RDC,"Congo, DRC",Air,ARV,0.0,0.0,5940.5,True,0.9931453030890054,1,High
SCMS from RDC,Uganda,Truck,ARV,2676.0,3.833810888252149,69273.72,False,0.14857111920101412,1,Elevated
SCMS from RDC,Guyana,Air,ARV,0.0,0.0,31595.13,False,0.04036169310705634,0,Low
SCMS from RDC,Mozambique,Truck,ARV,0.0,0.0,13027.68,True,0.6309563887552075,1,High
SCMS from RDC,Zambia,Truck,ARV,635.95,1.2568181818181818,61001.36,True,0.6493044181020154,1,High
SCMS from RDC,Zambia,Truck,ARV,1335.02,0.9495163584637268,65074.65,True,0.9685473564242959,1,High
SCMS from RDC,Nigeria,Air Charter,ARV,26731.0,4.0569130368796475,48.66,False,0.04337506234212679,0,Low
SCMS from RDC,Nigeria,Air Charter,ARV,61850.0,5.822820561099604,708965.12,False,0.03511192675665534,0,Low
SCMS from RDC,Zambia,Truck,ARV,4937.65,67.6390410958904,6919.2,False,0.2041622319068534,1,High
SCMS from RDC,Mozambique,Truck,ARV,0.0,0.0,302.4,False,0.42819086420340857,1,High
SCMS from RDC,Rwanda,Air,ARV,6220.48,7.727304347826086,45570.77,False,0.09889530810361823,1,Moderate
SCMS from RDC,Zambia,Truck,ARV,9410.57,1.3081137058659995,527432.4,False,0.7252608789223279,1,High
SCMS from RDC,Zambia,Truck,ARV,0.0,0.0,100000.0,False,0.3994155458709875,1,High
SCMS from RDC,Mozambique,Truck,ARV,0.0,0.0,95922.72,False,0.2906608168553817,1,High
SCMS from RDC,Rwanda,Truck,ARV,23340.84,1.3617759626604433,402863.08,True,0.20984876117741608,1,High
SCMS from RDC,"Congo, DRC",Air,ARV,0.0,0.0,1592.0,True,0.8441783963971383,1,High
SCMS from RDC,Nigeria,Air Charter,ARV,14251.0,2.1019174041297934,500944.64,False,0.033085530216146776,0,Low
SCMS from RDC,Nigeria,Air Charter,ARV,1263.0,2.4911242603550297,41393.0,False,0.029031413568068137,0,Low
SCMS from RDC,Burundi,Air,ARV,4373.84,7.123517915309447,33210.0,False,0.2398055751644836,1,High
SCMS from RDC,Rwanda,Truck,ARV,1330.99,8.756513157894737,3514.34,False,0.08886435617516612,1,Moderate
SCMS from RDC,Rwanda,Truck,ARV,0.0,0.0,48043.19,False,0.07975406454837351,1,Moderate
SCMS from RDC,Uganda,Truck,ARV,6852.08,0.6771499159996047,168525.0,False,0.07819907668216568,1,Moderate
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,0.0,0.0,213720.0,True,0.484309975300376,1,High
SCMS from RDC,Rwanda,Truck,ARV,0.0,0.0,16481.42,False,0.055495769754723576,0,Moderate
SCMS from RDC,Uganda,Truck,ARV,0.0,0.0,9685.12,False,0.11192431549765898,1,Elevated
SCMS from RDC,Rwanda,Air,ARV,28001.97,7.217002577319588,15705.51,False,0.11830697523647335,1,Elevated
SCMS from RDC,Rwanda,Truck,ARV,2232.42,11.6271875,7905.6,False,0.16003682751968037,1,Elevated
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,9264.13,2.2518546426835195,320947.84,False,0.21341416455335344,1,High
SCMS from RDC,Haiti,Air,ARV,5413.7,11.84617067833698,37800.0,True,0.6696072677683892,1,High
SCMS from RDC,Mozambique,Truck,ARV,0.0,0.0,4278871.84,True,0.751173285015797,1,High
SCMS from RDC,Nigeria,Air Charter,ARV,116593.0,2.4446564485354245,2593912.28,False,0.023969780566720653,0,Low
SCMS from RDC,Nigeria,Air Charter,ARV,0.0,0.0,7.72,False,0.03428331581443277,0,Low
SCMS from RDC,Uganda,Air,ARV,41735.0,5.8102464151468745,163273.28,False,0.14811693375829482,1,Elevated
SCMS from RDC,Zambia,Truck,ARV,274.51,0.8798397435897436,7960.0,False,0.24783180587927645,1,High
SCMS from RDC,Zambia,Truck,ARV,0.0,0.0,208650.0,False,0.14615976171297407,1,Elevated
SCMS from RDC,Zimbabwe,Truck,ARV,77960.08,1.0355464640561076,3904000.0,False,0.050527329943208875,0,Moderate
SCMS from RDC,Zambia,Truck,ARV,15715.08,1.3855651560571327,465378.04,False,0.36495732238109063,1,High
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,6443.5,3.828579916815211,32.6,True,0.5532978135181634,1,High
SCMS from RDC,Rwanda,Air,ARV,3989.81,7.150197132616487,36000.0,True,0.3230323396102406,1,High
SCMS from RDC,Zambia,Truck,ARV,46157.86,1.6324041590041025,352080.0,True,0.8666345759365296,1,High
SCMS from RDC,Zimbabwe,Truck,ARV,0.0,0.0,908745.6,False,0.08076861518509948,1,Moderate
SCMS from RDC,Zimbabwe,Truck,ARV,0.0,0.0,24411.0,False,0.12121052078266939,1,Elevated
SCMS from RDC,Burundi,Air,ARV,7006.47,6.283829596412557,73726.2,False,0.3395490527570823,1,High
SCMS from RDC,Nigeria,Air Charter,ARV,65310.33,1.683299311837934,815913.6,False,0.030162657342916947,0,Low
SCMS from RDC,Uganda,Truck,ARV,0.0,0.0,15730.56,False,0.0040730623139408565,0,Low
SCMS from RDC,Mozambique,Truck,ARV,708.23,1.3698839458413927,67450.0,False,0.7046096769986745,1,High
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,0.0,0.0,15154.36,False,0.3806695222293857,1,High
SCMS from RDC,Zambia,Truck,ARV,80039.1,1.1608113007788141,412800.0,False,0.10145093638060297,1,Elevated
SCMS from RDC,Nigeria,Air Charter,ARV,69097.98,1.8451221661459585,2784000.0,False,0.030141553322356983,0,Low
SCMS from RDC,Mozambique,Truck,ARV,3610.0,6.026711185308848,26625.06,False,0.4226504349704827,1,High
SCMS from RDC,Nigeria,Air Charter,ARV,8228.24,1.746972399150743,360990.0,False,0.05218820238102375,0,Moderate
SCMS from RDC,Nigeria,Air Charter,ARV,16941.0,2.6911834789515487,403200.0,False,0.05175218896394702,0,Moderate
SCMS from RDC,Nigeria,Air Charter,ARV,0.0,0.0,6502.6,False,0.01731307884791511,0,Low
SCMS from RDC,Nigeria,Air Charter,ARV,4065.0,2.049924357034796,108080.0,False,0.05585379208135286,0,Moderate
SCMS from RDC,"Congo, DRC",Air,ARV,0.0,0.0,110619.88,True,0.759030376530515,1,High
SCMS from RDC,Nigeria,Air Charter,ARV,0.0,0.0,360485.4,False,0.07345320441587992,1,Moderate
SCMS from RDC,Rwanda,Truck,ARV,0.0,0.0,227274.16,False,0.29987010981421774,1,High
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,0.0,0.0,123410.56,True,0.7186443065032665,1,High
SCMS from RDC,Zambia,Truck,ARV,0.0,0.0,512836.65,False,0.5179859211475023,1,High
SCMS from RDC,Zambia,Truck,ARV,0.0,0.0,897192.09,True,0.5743138668634519,1,High
SCMS from RDC,Nigeria,Air Charter,ARV,0.0,0.0,737.94,True,0.8478583007229472,1,High
SCMS from RDC,Nigeria,Air,ARV,0.0,0.0,2768.16,False,0.060992814790052294,0,Moderate
SCMS from RDC,Nigeria,Air,ARV,0.0,0.0,315.0,False,0.03727767605488822,0,Low
SCMS from RDC,Nigeria,Air Charter,ARV,0.0,0.0,190.95,False,0.051209436178274684,0,Moderate
SCMS from RDC,Nigeria,Air Charter,ARV,0.0,0.0,2424.0,True,0.7679417605525777,1,High
SCMS from RDC,C̫te d'Ivoire,Air,ARV,2336.26,3.2720728291316528,21460.0,False,0.14512357740087872,1,Elevated
SCMS from RDC,Uganda,Air,ARV,0.0,0.0,2628.0,False,0.09631229470007664,1,Moderate
SCMS from RDC,Guyana,Air,ARV,6061.01,14.19440281030445,27379.86,False,0.0922156633230566,1,Moderate
SCMS from RDC,Guyana,Air,ARV,0.0,0.0,1110.2,False,0.047789263849816736,0,Low
SCMS from RDC,C̫te d'Ivoire,Air,ARV,5028.04,0.9415805243445693,139559.0,False,0.08770474071797296,1,Moderate
SCMS from RDC,Nigeria,Air Charter,ARV,0.0,0.0,447291.08,False,0.03175792841362775,0,Low
SCMS from RDC,Uganda,Air,ARV,3228.26,3.2250349650349652,30313.7,True,0.6555451788252473,1,High
SCMS from RDC,Haiti,Air,ARV,0.0,0.0,162.0,False,0.038603392246388014,0,Low
SCMS from RDC,C̫te d'Ivoire,Air,ARV,1211.48,13.766818181818183,4472.52,False,0.5262917625877657,1,High
SCMS from RDC,C̫te d'Ivoire,Air,ARV,1211.49,55.067727272727275,1420.0,False,0.22460314896215278,1,High
SCMS from RDC,Uganda,Air,ARV,2697.65,21.5812,3770.0,False,0.6610024973522544,1,High
SCMS from RDC,C̫te d'Ivoire,Air,ARV,1211.49,1.6327358490566037,50054.8,False,0.5582504819124852,1,High
SCMS from RDC,Zimbabwe,Truck,ARV,15328.58,1.8512777777777778,506160.0,False,0.07747746400285364,1,Moderate
SCMS from RDC,Nigeria,Air Charter,ARV,11637.64,9.228897700237907,127596.7,False,0.06142128047620334,0,Moderate
SCMS from RDC,Haiti,Air,ARV,0.0,0.0,420.84,False,0.08121013946490925,1,Moderate
SCMS from RDC,Haiti,Air,ARV,0.0,0.0,384.1,False,0.08121457981696263,1,Moderate
SCMS from RDC,Nigeria,Air Charter,ARV,11637.64,2.262371695178849,748851.0,False,0.018794802581258627,0,Low
SCMS from RDC,Nigeria,Air Charter,ARV,11637.64,2.7968372987262677,500400.0,False,0.045810639846907766,0,Low
SCMS from RDC,Haiti,Air,ARV,750.9,0.7185645933014354,6747.3,False,0.20771521260624365,1,High
SCMS from RDC,Zambia,Truck,ARV,9942.26,3.01829386763813,322017.6,False,0.29566440941675004,1,High
SCMS from RDC,Zambia,Truck,ARV,13844.72,1.581169483782549,232000.0,False,0.2508884882376512,1,High
SCMS from RDC,Haiti,Air,ARV,0.0,0.0,903.6,True,0.1074128026002529,1,Elevated
SCMS from RDC,Guyana,Air,ARV,4293.82,12.374121037463976,6756.75,False,0.13011812554933694,1,Elevated
SCMS from RDC,Guyana,Air,ARV,0.0,0.0,8004.39,False,0.045754382649411646,0,Low
SCMS from RDC,Uganda,Truck,ARV,9348.0,1.8208024931827036,325.38,False,0.1634652112733343,1,Elevated
SCMS from RDC,C̫te d'Ivoire,Air,ARV,1949.42,7.0888,81900.0,False,0.051924444593695614,0,Moderate
SCMS from RDC,C̫te d'Ivoire,Air,ARV,0.0,0.0,10760.0,False,0.015080670613340756,0,Low
SCMS from RDC,Haiti,Air,ARV,6036.96,15.244848484848484,2052.48,False,0.18761530194526885,1,Elevated
SCMS from RDC,C̫te d'Ivoire,Air,ARV,0.0,0.0,3575.04,False,0.04445931361797254,0,Low
SCMS from RDC,C̫te d'Ivoire,Air,ARV,0.0,0.0,57675.84,False,0.04826911898737481,0,Low
SCMS from RDC,C̫te d'Ivoire,Air,ARV,0.0,0.0,2747.52,False,0.04948300934887011,0,Low
SCMS from RDC,Haiti,Air,ARV,0.0,0.0,3916.8,False,0.056993865604187434,0,Moderate
SCMS from RDC,Haiti,Air,ARV,0.0,0.0,10301.76,False,0.07427561555320354,1,Moderate
SCMS from RDC,C̫te d'Ivoire,Air,ARV,0.0,0.0,4455.5,False,0.26636196529015416,1,High
SCMS from RDC,Haiti,Air,ARV,13122.39,21.09709003215434,3093.2,False,0.07328161372804504,1,Moderate
SCMS from RDC,Nigeria,Air Charter,ARV,0.0,0.0,6791.5,False,0.01319218572082036,0,Low
SCMS from RDC,Nigeria,Air Charter,ARV,0.0,0.0,9165.0,False,0.01696389351720784,0,Low
SCMS from RDC,Nigeria,Air Charter,ARV,0.0,0.0,122.2,False,0.017078421527695547,0,Low
SCMS from RDC,Nigeria,Air Charter,ARV,9736.1,4.148317000426076,224400.0,True,0.44498782358447353,1,High
SCMS from RDC,Nigeria,Air Charter,ARV,0.0,0.0,2025.0,False,0.020937804838303545,0,Low
SCMS from RDC,Uganda,Truck,ARV,2021.53,8.493823529411765,21546.0,False,0.05119112262720855,0,Moderate
SCMS from RDC,Uganda,Truck,ARV,16682.66,7.080925297113752,224400.0,False,0.11613606331979869,1,Elevated
SCMS from RDC,Uganda,Truck,ARV,1854.0,5.297142857142857,24075.0,False,0.05106759318927102,0,Moderate
SCMS from RDC,Uganda,Truck,ARV,3302.05,9.19791086350975,33660.0,False,0.12039609001558833,1,Elevated
SCMS from RDC,Uganda,Air,ARV,0.0,0.0,375.0,False,0.05385076513772288,0,Moderate
SCMS from RDC,Uganda,Air,ARV,0.0,0.0,25650.0,False,0.04600855160438926,0,Low
SCMS from RDC,Tanzania,Air,ARV,0.0,0.0,13104.0,False,0.12735264028604887,1,Elevated
SCMS from RDC,Zambia,Truck,ARV,8022.59,0.9096938428393242,54574.0,False,0.10864529215674074,1,Elevated
SCMS from RDC,Nigeria,Air Charter,ARV,9736.1,190.90392156862745,8497.5,False,0.018765725191200826,0,Low
SCMS from RDC,Nigeria,Air Charter,ARV,9736.1,15.503343949044586,33810.5,False,0.06472412241823437,0,Moderate
SCMS from RDC,Nigeria,Air Charter,ARV,9736.1,17.605967450271248,75872.28,False,0.0527154265365988,0,Moderate
SCMS from RDC,Nigeria,Air Charter,ARV,9736.1,2.074600468783294,448800.0,False,0.08902111809093399,1,Moderate
SCMS from RDC,Uganda,Air,ARV,1000.05,47.62142857142857,1170.0,True,0.2516366539571922,1,High
SCMS from RDC,Uganda,Air,ARV,0.0,0.0,7699.75,False,0.04178078340775474,0,Low
SCMS from RDC,Nigeria,Air Charter,ARV,9736.1,5.433091517857143,40695.34,False,0.0899337204952698,1,Moderate
SCMS from RDC,Nigeria,Air Charter,ARV,9736.1,249.64358974358976,4274.88,False,0.06586938938451223,0,Moderate
SCMS from RDC,Uganda,Air,ARV,3299.67,13.864159663865546,31536.0,False,0.1109340267400121,1,Elevated
SCMS from RDC,C̫te d'Ivoire,Air,ARV,19150.15,1.9416151272432325,214263.0,False,0.04828654853786364,0,Low
SCMS from RDC,C̫te d'Ivoire,Air,ARV,0.0,0.0,13820.16,False,0.02852107897181481,0,Low
SCMS from RDC,C̫te d'Ivoire,Air,ARV,0.0,0.0,6370.0,False,0.04230828454544282,0,Low
SCMS from RDC,Zimbabwe,Truck,ARV,0.0,0.0,655785.0,False,0.2206257042078022,1,High
SCMS from RDC,Zimbabwe,Air,ARV,3833.17,0.5389721597300338,277231.5,True,0.3848142671103684,1,High
SCMS from RDC,Haiti,Air,ARV,23890.83,7.200370705244124,161880.0,False,0.3876401194382905,1,High
SCMS from RDC,Haiti,Air,ARV,0.0,0.0,130305.0,True,0.5022607779899672,1,High
SCMS from RDC,Uganda,Air,ARV,20654.81,8.06828515625,224400.0,True,0.19774955909036457,1,Elevated
SCMS from RDC,Haiti,Air,ARV,0.0,0.0,240.24,True,0.7425664338025546,1,High
SCMS from RDC,Uganda,Air,ARV,0.0,0.0,6132.0,False,0.07345036904820183,1,Moderate
SCMS from RDC,Uganda,Air,ARV,4600.45,3.4720377358490566,83362.5,False,0.07431597182416522,1,Moderate
SCMS from RDC,C̫te d'Ivoire,Air,ARV,0.0,0.0,3575.04,False,0.03263004428050267,0,Low
SCMS from RDC,C̫te d'Ivoire,Air,ARV,5121.68,7.337650429799427,26791.2,False,0.0904205044927514,1,Moderate
SCMS from RDC,Nigeria,Air,ARV,0.0,0.0,11220.0,False,0.0396207334420375,0,Low
SCMS from RDC,Nigeria,Air,ARV,0.0,0.0,920.0,False,0.02274022382599417,0,Low
SCMS from RDC,Nigeria,Air,ARV,0.0,0.0,864.8,False,0.022741560882755113,0,Low
SCMS from RDC,Nigeria,Air,ARV,0.0,0.0,1827.0,False,0.00668025960317353,0,Low
SCMS from RDC,Nigeria,Air,ARV,0.0,0.0,465033.36,False,0.0019326960536854775,0,Low
SCMS from RDC,Nigeria,Air,ARV,0.0,0.0,1165320.0,False,0.029682887149510867,0,Low
SCMS from RDC,Haiti,Air,ARV,25670.1,10.007836257309942,278883.36,False,0.17849976853883456,1,Elevated
SCMS from RDC,Mozambique,Truck,ARV,0.0,0.0,175509.9,False,0.09493203841135961,1,Moderate
SCMS from RDC,Haiti,Air,ARV,0.0,0.0,7411.2,True,0.6183245030536967,1,High
SCMS from RDC,Nigeria,Air Charter,ARV,6147.18,7.791102661596959,67320.0,False,0.23780531784708372,1,High
SCMS from RDC,C̫te d'Ivoire,Air,ARV,0.0,0.0,86952.6,False,0.04376677684078323,0,Low
SCMS from RDC,C̫te d'Ivoire,Air,ARV,0.0,0.0,3240.0,False,0.06951564664785533,1,Moderate
SCMS from RDC,C̫te d'Ivoire,Air,ARV,0.0,0.0,15364.02,False,0.04345581516605685,0,Low
SCMS from RDC,Uganda,Air,ARV,0.0,0.0,539915.4,False,0.05313725673898861,0,Moderate
SCMS from RDC,Uganda,Air,ARV,16285.97,2.2660317239460137,320359.95,False,0.04963586826142932,0,Low
SCMS from RDC,Uganda,Air,ARV,0.0,0.0,230773.05,False,0.053465018608706456,0,Moderate
SCMS from RDC,C̫te d'Ivoire,Air,ARV,0.0,0.0,93248.0,False,0.04572930517744129,0,Low
SCMS from RDC,C̫te d'Ivoire,Air,ARV,0.0,0.0,772.2,False,0.04751814853867635,0,Low
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,0.0,0.0,18446.72,False,0.03029569770888639,0,Low
SCMS from RDC,Guyana,Air,ARV,0.0,0.0,609.88,False,0.04813151243270433,0,Low
SCMS from RDC,Uganda,Air,ARV,0.0,0.0,358277.04,True,0.8553387215291856,1,High
SCMS from RDC,Tanzania,Air,ARV,1979.75,3.2348856209150325,22110.08,False,0.27041926545565764,1,High
SCMS from RDC,C̫te d'Ivoire,Air,ARV,7816.45,46.52648809523809,17974.95,True,0.6245189431703475,1,High
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,0.0,0.0,3306.15,False,0.15792377467869884,1,Elevated
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,0.0,0.0,3647.93,False,0.09656159428186989,1,Moderate
SCMS from RDC,Nigeria,Air Charter,ARV,20264.93,17.933566371681415,25800.0,False,0.05480702880919534,0,Moderate
SCMS from RDC,Mozambique,Truck,ARV,0.0,0.0,130200.0,True,0.47097257395003955,1,High
SCMS from RDC,Mozambique,Truck,ARV,0.0,0.0,162900.0,True,0.5335800868293518,1,High
SCMS from RDC,Zambia,Truck,ARV,0.0,0.0,19835.79,False,0.2590137202752155,1,High
SCMS from RDC,Uganda,Air,ARV,5166.39,5.683597359735974,53007.12,False,0.5898990039168562,1,High
SCMS from RDC,Uganda,Truck,ARV,2559.88,1.857677793904209,63273.42,False,0.3163465232382451,1,High
SCMS from RDC,Haiti,Air,ARV,0.0,0.0,141512.0,True,0.7021427964559046,1,High
SCMS from RDC,Haiti,Air,ARV,0.0,0.0,3982.72,True,0.6594973183929052,1,High
SCMS from RDC,C̫te d'Ivoire,Air,ARV,0.0,0.0,9864.0,True,0.8870763296683088,1,High
SCMS from RDC,C̫te d'Ivoire,Air,ARV,0.0,0.0,8778.34,True,0.821222660299871,1,High
SCMS from RDC,Haiti,Air,ARV,0.0,0.0,9864.0,True,0.9103681552843325,1,High
SCMS from RDC,Zambia,Truck,ARV,2355.79,4.683479125248509,28146.4,False,0.16693858846323217,1,Elevated
SCMS from RDC,Guatemala,Air,ARV,0.0,0.0,87218.04,False,0.028253851081941693,0,Low
SCMS from RDC,Guatemala,Air,ARV,0.0,0.0,6589.2,False,0.051257776781186495,0,Moderate
SCMS from RDC,Zambia,Truck,ARV,7487.51,6.203405136702568,51823.86,False,0.16600130849562528,1,Elevated
SCMS from RDC,C̫te d'Ivoire,Truck,ARV,0.0,0.0,108326.4,True,0.4474241230081984,1,High
SCMS from RDC,Haiti,Air,ARV,0.0,0.0,13933.4,False,0.17054703175710367,1,Elevated
SCMS from RDC,Haiti,Air,ARV,0.0,0.0,804.0,False,0.06800089200567212,0,Moderate
SCMS from RDC,Zambia,Truck,ARV,8045.77,0.9160617101218264,351400.0,True,0.384474712364011,1,High
SCMS from RDC,Uganda,Truck,ARV,0.0,0.0,100845.36,True,0.7362644526057013,1,High
SCMS from RDC,C̫te d'Ivoire,Air,ARV,18611.93,2.844990828492816,14716.8,False,0.20218376763842635,1,High
SCMS from RDC,Zimbabwe,Truck,ARV,0.0,0.0,370546.2,False,0.07763947443514471,1,Moderate
SCMS from RDC,Zimbabwe,Truck,ARV,7765.17,3.6941817316841106,22773.23,False,0.18206142875709042,1,Elevated
SCMS from RDC,Zimbabwe,Truck,ARV,0.0,0.0,6025.6,False,0.07006465032437355,1,Moderate
SCMS from RDC,Ethiopia,Air,ARV,3600.65,2.18618700667881,289280.0,True,0.3470611057815071,1,High
SCMS from RDC,Uganda,Air,ARV,16629.49,6.562545382794002,332474.73,False,0.24136332332544277,1,High
SCMS from RDC,Haiti,Air,ARV,2080.2,7.53695652173913,47731.2,True,0.5024857358976554,1,High
SCMS from RDC,C̫te d'Ivoire,Air,ARV,0.0,0.0,1121517.54,False,0.12416894353032078,1,Elevated
SCMS from RDC,C̫te d'Ivoire,Air,ARV,0.0,0.0,46624.0,True,0.2861537571578944,1,High
SCMS from RDC,C̫te d'Ivoire,Air,ARV,0.0,0.0,133559.55,True,0.38105836669031634,1,High
SCMS from RDC,Zambia,Truck,ARV,4471.07,1.7492449139280124,77463.75,False,0.20045251354635307,1,High
SCMS from RDC,C̫te d'Ivoire,Air,ARV,0.0,0.0,13727.0,True,0.7888227680676431,1,High
SCMS from RDC,Tanzania,Air,ARV,0.0,0.0,19994.36,False,0.07424840281170221,1,Moderate
SCMS from RDC,C̫te d'Ivoire,Air,ARV,3380.36,676.072,194.2,True,0.6198226474034019,1,High
SCMS from RDC,C̫te d'Ivoire,Air,ARV,4516.67,5.1209410430839,36936.5,False,0.20236105055857298,1,High
SCMS from RDC,Zimbabwe,Truck,ARV,15697.15,1.3453162495714774,493277.64,True,0.9250420569230919,1,High
SCMS from RDC,Zimbabwe,Truck,ARV,0.0,0.0,122731.44,True,0.9059813554875725,1,High
SCMS from RDC,C̫te d'Ivoire,Air,ARV,1355.31,451.77,194.2,True,0.6374069690609446,1,High
SCMS from RDC,Uganda,Truck,ARV,4647.66,6.4550833333333335,131472.0,True,0.32343789940059575,1,High
SCMS from RDC,Uganda,Truck,ARV,3397.95,10.05310650887574,22570.38,False,0.15137340484063125,1,Elevated
SCMS from RDC,Zimbabwe,Truck,ARV,0.0,0.0,9520.0,True,0.5982032333368059,1,High
SCMS from RDC,Guyana,Air,ARV,3106.89,12.999539748953975,1170.0,False,0.09978961109977985,1,Moderate
SCMS from RDC,Zimbabwe,Truck,ARV,0.0,0.0,372333.66,True,0.7201838328665091,1,High
SCMS from RDC,Zimbabwe,Truck,ARV,0.0,0.0,87283.82,True,0.8451188173601002,1,High
SCMS from RDC,Nigeria,Air Charter,ARV,12601.12,4.465315379163714,103266.42,False,0.11093902412638819,1,Elevated
SCMS from RDC,Nigeria,Air Charter,ARV,13398.06,0.6883508014796548,595882.98,True,0.8611908284308911,1,High
SCMS from RDC,Benin,Air,ARV,0.0,0.0,39223.35,False,0.06267298375279381,0,Moderate
SCMS from RDC,Benin,Air,ARV,0.0,0.0,2426.5,False,0.040642363676457814,0,Low
SCMS from RDC,Benin,Air,ARV,0.0,0.0,29059.8,False,0.050201371054975595,0,Moderate
SCMS from RDC,Mozambique,Truck,ARV,5491.01,0.3809762020398252,27300.0,False,0.2766970426117116,1,High
SCMS from RDC,Zambia,Truck,ARV,6801.72,0.9090777866880514,36000.0,False,0.2361849588448231,1,High
SCMS from RDC,Uganda,Truck,ARV,1661.0,13.182539682539682,13212.27,False,0.10723712871696323,1,Elevated
SCMS from RDC,Tanzania,Truck,ARV,13838.17,1.2434333722706443,1083150.0,True,0.5000072261032352,1,High
SCMS from RDC,Ghana,Air,ARV,226.25,2.513888888888889,6972.12,False,0.4833511780702386,1,High
SCMS from RDC,Zimbabwe,Truck,ARV,2143.48,4.816808988764045,16197.6,False,0.07706780441235898,1,Moderate
SCMS from RDC,Mozambique,Truck,ARV,3525.04,0.9615493726132024,338887.8,True,0.8515385570374601,1,High
SCMS from RDC,Haiti,Air,ARV,14866.14,8.079423913043478,9862.3,False,0.18937844139109777,1,Elevated
SCMS from RDC,Tanzania,Truck,ARV,3175.7,3.6087499999999997,148084.86,True,0.2725218175992523,1,High
SCMS from RDC,Mozambique,Truck,ARV,112.87,0.616775956284153,4876.2,False,0.3705938617996792,1,High
SCMS from RDC,Haiti,Air,ARV,0.0,0.0,162090.9,True,0.7830264104408216,1,High
SCMS from RDC,C̫te d'Ivoire,Air,ARV,1771.26,8.355,7200.0,False,0.05567721625435191,0,Moderate
SCMS from RDC,Zambia,Truck,ARV,21077.51,1.109693060966621,1665853.0,False,0.09626972658983445,1,Moderate
SCMS from RDC,Zambia,Truck,ARV,21180.7,1.1788668113764122,1456304.08,False,0.11112033411306914,1,Elevated
SCMS from RDC,Nigeria,Air Charter,ARV,18495.9,1.8518121746095315,412638.98,False,0.027362076317425446,0,Low
SCMS from RDC,Swaziland,Air,ARV,0.0,0.0,181776.0,True,0.507421784471897,1,High
SCMS from RDC,Guyana,Air,ARV,4338.44,14.756598639455781,27.72,False,0.06975967647012551,1,Moderate
SCMS from RDC,C̫te d'Ivoire,Air,ARV,13956.38,3.6833940353655317,262614.82,False,0.08685827394629524,1,Moderate
SCMS from RDC,Swaziland,Air,ARV,3148.12,1.4072954850245865,214302.0,False,0.05834784679851975,0,Moderate
SCMS from RDC,Tanzania,Truck,ARV,2094.34,25.233012048192773,1359241.2,False,0.2490596143018539,1,High
